Model,Adipose,Adrenal,Artery,Brain,Esophagus,Heart,Immune,Intestine,Kidney,Liver,Lung,Muscle,Pancreas,Pituitary,Salivary,Skin,Stomach,Thyroid,Conventional
PSTPIP2,0,0,0,0,0,0,0.02594593,0,0,0,0,0,0,0,0,0,0,0,0
PTEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGES2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379904
PTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1891163,0
PTH1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTK7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06036083
PTP4A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRC,0,0,0,0,0,0,0.01448651,0,0,0,0,0,0,0,0,0,0,0,0
PTPRF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRR,0,0,0,-0.2753819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRZ1,0,0,0,0.4579095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTRHD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTTG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVALB,0,0,0,0.01885354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PXDNL,0,0,0,0,0,-0.01509695,0,0,0,0,0,0,0,0,0,0,0,0,0
PXN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYY,0,0,0,0,0,0,0,0.02906789,0,0,0,0,0,0,0,0,0,0,0
PZP,0,0,0,0,0,0,0,0,0,-0.177788,0,0,0,0,0,0,0,0,0
QDPR,0,0,0,-0.04057053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QPCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QSOX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB11FIP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB27B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB33A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB39B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB3GAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RABEP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RABEPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RABGAP1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAD23B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAD51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RALB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RALY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RANBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RANBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RANGAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAP1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPGEF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RARRES1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RARRES2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RASA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RASGRF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RASSF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBFOX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06455253
RBKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBM17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBM19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBM25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBP2,0,0,0,0,0,0,0,0.1513114,0,0,0,0,0,0,0,0,0,0,0
RBP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBPMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBPMS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCOR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RECK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REEP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG1A,0,0,0,0,0,0,0,0,0,0,0,0,0.1885248,0,0,0,0,0,0
REG1B,0,0,0,0,0,0,0,0,0,0,0,0,0.09654807,0,0,0,0,0,0
REG3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG3G,0,0,0,0,0,0,0,0,0,0,0,0,0.02549553,0,0,0,0,0,0
REG4,0,0,0,0,0,0,0,0.3322379,0,0,0,0,0,0,0,0,0,0,0
RELB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RELT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REN,0,0,0,0,0,0,0,0,0.3015901,0,0,0,0,0,0,0,0,0,0.06737267
REPS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103691
RETN,0,0,0,0,0,0,-0.07847293,0,0,0,0,0,0,0,0,0,0,0,0
REXO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS8,0,0,0,-0.02018842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RICTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RILP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RILPL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIPK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RLN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RLN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04736929
RNASE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNASE10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNASE3,0,0,0,0,0,0,-0.04254755,0,0,0,0,0,0,0,0,0,0,0,-0.01486473
RNASE4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNASE6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNASEH2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNASET2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF149,0,0,0,0,0,0,0.3492704,0,0,0,0,0,0,0,0,0,0,0,0
RNF168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROBO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROBO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROBO4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRM2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RSPO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RSPO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTBDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTKN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTN4IP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTN4R,0,0,0,0.03045827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUVBL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RWDD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RYR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100A11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100A12,0,0,0,0,0,0,0.04513054,0,0,0,0,0,0,0,0,0,0,0,0
S100A13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100A14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100A16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03786543,0,0,0
S100A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100G,0,0,0,0,0,0,0,0.10089,0,0,0,0,0,0,0,0,0,0,0
S100P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAFB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMD9L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAP18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SART1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SATB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCAMP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCARA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCARB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCARB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCARF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCARF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003241585
SCGB1A1,0,0,0,0,0,0,0,0,0,0,0.06678336,0,0,0,0,0,0,0,0
SCGB2A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCGB3A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCGB3A2,0,0,0,0,0,0,0,0,0,0,0.02941641,0,0,0,0,0,0,0,0
SCGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00305553
SCLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCN2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCN2B,0,0,0,0.005480288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCN3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCN3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCN4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCPEP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCRG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCRIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCRN1,0,0,0,-0.0178676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001490419
SDCCAG8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDHB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEC31A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEL1L,0,0,0,0,0,0,0,0,0,0,0,0,0.3994941,0,0,0,0,0,0
SELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006317398
SELENOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELL,0,0,0,0,0,0,-0.5940391,0,0,0,0,0,0,0,0,0,0,0,0
SELP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELPLG,0,0,0,0,0,0,-0.1593424,0,0,0,0,0,0,0,0,0,0,0,0
SEMA3F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEMA3G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEMA4C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEMA4D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEMA6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEMA7A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEPTIN3,0,0,0,0.08976276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEPTIN7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEPTIN8,0,0,0,0.5457059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEPTIN9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINA1,0,0,0,0,0,0,0,0,0,0.7243619,0,0,0,0,0,0,0,0,0
SERPINA11,0,0,0,0,0,0,0,0,0,0.1782863,0,0,0,0,0,0,0,0,0
SERPINA12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02396986,0,0,0
SERPINA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINA6,0,0,0,0,0,0,0,0,0,-0.0277377,0,0,0,0,0,0,0,0,0
SERPINA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINA9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINB8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINB9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPIND1,0,0,0,0,0,0,0,0,0,0.1352792,0,0,0,0,0,0,0,0,0
SERPINE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINF2,0,0,0,0,0,0,0,0,0,-1.271432,0,0,0,0,0,0,0,0,0
SERPING1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINI2,0,0,0,0,0,0,0,0,0,0,0,0,-0.2091493,0,0,0,0,0,0
SESTD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SETMAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEZ6,0,0,0,0.04997278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEZ6L,0,0,0,0.004168447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEZ6L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF3B4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197833
SFRP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTPA1,0,0,0,0,0,0,0,0,0,0,0.05990847,0,0,0,0,0,0,0,0.004799695
SFTPA2,0,0,0,0,0,0,0,0,0,0,0.0500262,0,0,0,0,0,0,0,0
SFTPD,0,0,0,0,0,0,0,0,0,0,0.18988222,0,0,0,0,0,0,0,0.06935895
SGSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH2B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH2D1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH3BGRL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH3BP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH3GL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00566334
SH3GLB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHBG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01551897
SHD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHISA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHMT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC5,0,0,0,0,0,0,0.02446486,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC7,0,0,0,0,0,0,0.5907421,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIRPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIRPB1,0,0,0,0,0,0,-0.01375983,0,0,0,0,0,0,0,0,0,0,0,0
SIRT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIRT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIRT5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05699228
SKAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKIV2L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLA2,0,0,0,0,0,0,-0.05397915,0,0,0,0,0,0,0,0,0,0,0,0
SLAMF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLAMF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLAMF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLAMF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC12A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC13A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC16A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC1A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC27A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC28A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC34A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC39A14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC39A5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC44A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC4A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC51B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC9A3R1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC9A3R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLIRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLIT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLITRK1,0,0,0,-0.268199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLITRK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLITRK6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLMAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLURP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
